team_member_id,discourse_id,Role,team_id,theme
4257,1720.0,Participant,1910.0,SM
4258,3648.0,Participant,1910.0,SM
4259,2177.0,Participant,1910.0,SM
4260,4686.0,Participant,1910.0,SM
4263,2875.0,Participant,1858.0,AB
4264,719.0,Participant,1912.0,BM
4265,3021.0,Participant,1912.0,BM
4266,2215.0,Participant,1912.0,BM
4267,2942.0,Participant,1912.0,BM
4268,1945.0,Participant,1913.0,AB
4269,1885.0,Participant,1913.0,AB
4270,4093.0,Participant,1913.0,AB
4271,1836.0,Participant,1914.0,AB
4272,,Participant,1914.0,AB
4273,3024.0,Participant,1914.0,AB
4274,3759.0,Participant,1914.0,AB
4275,459.0,Participant,1915.0,BM
4276,4203.0,Participant,1915.0,BM
4277,1498.0,Participant,1915.0,BM
4278,4237.0,Participant,1915.0,BM
4279,4649.0,Participant,1916.0,DB
4280,4905.0,Participant,1916.0,DB
4281,,Participant,1916.0,DB
4282,4663.0,Participant,1916.0,DB
4287,5132.0,Participant,1918.0,AB
4288,5133.0,Participant,1918.0,AB
4289,4141.0,Participant,1918.0,AB
4290,179.0,Participant,1918.0,AB
4291,2970.0,Participant,1919.0,DB
4292,2965.0,Participant,1919.0,DB
4293,986.0,Participant,1920.0,SM
4294,3154.0,Participant,1920.0,SM
4295,1248.0,Participant,1920.0,SM
4296,1608.0,Participant,1921.0,SS
4297,1644.0,Participant,1921.0,SS
4298,1565.0,Participant,1921.0,SS
4299,3018.0,Participant,1922.0,FW
4300,,Participant,1922.0,FW
4301,,Participant,1922.0,FW
4302,2645.0,Participant,1922.0,FW
4303,1212.0,Participant,1923.0,SM
4304,1419.0,Participant,1923.0,SM
4305,4353.0,Participant,1923.0,SM
4306,3549.0,Participant,1923.0,SM
4307,1316.0,Participant,1924.0,BM
4308,,Participant,1924.0,BM
4309,1230.0,Participant,1925.0,BM
4310,1285.0,Participant,1925.0,BM
4311,1269.0,Participant,1925.0,BM
4312,1242.0,Participant,1925.0,BM
4313,3401.0,Participant,1926.0,SS
4314,4225.0,Participant,1926.0,SS
4315,3201.0,Participant,1926.0,SS
4316,1674.0,Participant,1927.0,BM
4317,2440.0,Participant,1927.0,BM
4318,2835.0,Participant,1927.0,BM
4319,2840.0,Participant,1927.0,BM
4320,134.0,Participant,1928.0,SM
4321,2421.0,Participant,1928.0,SM
4322,1292.0,Participant,1928.0,SM
4323,923.0,Participant,1928.0,SM
4324,2129.0,Participant,1920.0,SM
4325,4280.0,Participant,1929.0,SS
4326,138.0,Participant,1929.0,SS
4327,1889.0,Participant,1929.0,SS
4328,4262.0,Participant,1929.0,SS
4329,3801.0,Participant,1930.0,FW
4330,3851.0,Participant,1930.0,FW
4331,2534.0,Participant,1930.0,FW
4332,,Participant,1930.0,FW
4333,2186.0,Participant,1931.0,BM
4334,3400.0,Participant,1931.0,BM
4335,2211.0,Participant,1931.0,BM
4336,2219.0,Participant,1931.0,BM
4337,653.0,Participant,1932.0,DB
4338,4496.0,Participant,1932.0,DB
4339,3511.0,Participant,1932.0,DB
4340,745.0,Participant,1932.0,DB
4341,1646.0,Participant,1933.0,SS
4342,1682.0,Participant,1933.0,SS
4343,1919.0,Participant,1933.0,SS
4344,4363.0,Participant,1934.0,DB
4345,1173.0,Participant,1934.0,DB
4346,1468.0,Participant,1935.0,SS
4347,,Participant,1935.0,SS
4348,4056.0,Participant,1935.0,SS
4349,,Participant,1935.0,SS
4350,3725.0,Participant,1936.0,SM
4351,3711.0,Participant,1936.0,SM
4352,3539.0,Participant,1936.0,SM
4353,,Participant,1937.0,FW
4354,2958.0,Participant,1937.0,FW
4355,,Participant,1937.0,FW
4356,2564.0,Participant,1937.0,FW
4357,3066.0,Participant,1938.0,FW
4358,,Participant,1938.0,FW
4359,873.0,Participant,1939.0,AB
4360,1623.0,Participant,1939.0,AB
4361,4102.0,Participant,1939.0,AB
4362,964.0,Participant,1940.0,AB
4363,1802.0,Participant,1940.0,AB
4364,2263.0,Participant,1940.0,AB
4365,1062.0,Participant,1940.0,AB
4366,3163.0,Participant,1941.0,FW
4367,3385.0,Participant,1941.0,FW
4368,3159.0,Participant,1941.0,FW
4369,3157.0,Participant,1941.0,FW
4370,4137.0,Participant,1942.0,AB
4371,1334.0,Participant,1942.0,AB
4372,997.0,Participant,1942.0,AB
4373,4389.0,Participant,1942.0,AB
4374,2672.0,Participant,1943.0,FW
4375,2853.0,Participant,1943.0,FW
4376,2602.0,Participant,1943.0,FW
4377,2601.0,Participant,1943.0,FW
4378,,Participant,1944.0,AB
4379,3948.0,Participant,1944.0,AB
4380,,Participant,1944.0,AB
4381,1878.0,Participant,1944.0,AB
4382,588.0,Participant,1945.0,BM
4383,1035.0,Participant,1945.0,BM
4384,534.0,Participant,1945.0,BM
4385,1639.0,Participant,1945.0,BM
4386,2629.0,Participant,1946.0,FW
4387,2856.0,Participant,1946.0,FW
4388,2902.0,Participant,1946.0,FW
4389,2879.0,Participant,1946.0,FW
4390,4573.0,Participant,1947.0,DB
4391,503.0,Participant,1947.0,DB
4392,4953.0,Participant,1947.0,DB
4393,4960.0,Participant,1947.0,DB
4394,4478.0,Participant,1948.0,BM
4395,4479.0,Participant,1948.0,BM
4396,4631.0,Participant,1948.0,BM
4397,4630.0,Participant,1948.0,BM
4398,802.0,Participant,1949.0,BM
4399,,Participant,1949.0,BM
4400,2713.0,Participant,1949.0,BM
4401,839.0,Participant,1949.0,BM
4402,354.0,Participant,1950.0,DB
4403,,Participant,1950.0,DB
4404,4930.0,Participant,1950.0,DB
4405,,Participant,1950.0,DB
4406,2067.0,Participant,1951.0,BM
4407,2182.0,Participant,1951.0,BM
4408,2124.0,Participant,1951.0,BM
4409,2063.0,Participant,1951.0,BM
4410,4037.0,Participant,1952.0,SS
4411,4034.0,Participant,1952.0,SS
4412,4291.0,Participant,1952.0,SS
4413,4303.0,Participant,1952.0,SS
4414,1321.0,Participant,1953.0,BM
4415,3560.0,Participant,1953.0,BM
4416,1310.0,Participant,1953.0,BM
4417,1691.0,Participant,1954.0,SM
4418,1081.0,Participant,1954.0,SM
4419,3348.0,Participant,1954.0,SM
4420,4645.0,Participant,1954.0,SM
4421,3978.0,Participant,1955.0,AB
4422,5078.0,Participant,1955.0,AB
4423,,Participant,1955.0,AB
4424,,Participant,1955.0,AB
4425,4628.0,Participant,1956.0,SM
4426,3209.0,Participant,1956.0,SM
4427,3673.0,Participant,1956.0,SM
4428,275.0,Participant,1956.0,SM
4431,,Participant,1958.0,SM
4432,419.0,Participant,1958.0,SM
4433,497.0,Participant,1958.0,SM
4434,510.0,Participant,1958.0,SM
4435,4453.0,Participant,1959.0,SS
4436,3735.0,Participant,1959.0,SS
4437,88.0,Participant,1959.0,SS
4438,97.0,Participant,1959.0,SS
4439,2634.0,Participant,1960.0,FW
4440,2764.0,Participant,1960.0,FW
4441,3220.0,Participant,1960.0,FW
4442,2639.0,Participant,1960.0,FW
4443,3116.0,Participant,1961.0,DB
4444,2860.0,Participant,1961.0,DB
4445,3131.0,Participant,1961.0,DB
4446,101.0,Participant,1962.0,AB
4447,,Participant,1962.0,AB
4448,,Participant,1962.0,AB
4449,5128.0,Participant,1962.0,AB
4450,2446.0,Participant,1963.0,SM
4451,,Participant,1963.0,SM
4452,,Participant,1963.0,SM
4453,1370.0,Participant,1963.0,SM
4454,460.0,Participant,1964.0,BM
4455,3038.0,Participant,1964.0,BM
4456,4115.0,Participant,1964.0,BM
4457,3341.0,Participant,1964.0,BM
4458,1755.0,Participant,1965.0,SS
4459,,Participant,1965.0,SS
4460,,Participant,1965.0,SS
4461,,Participant,1965.0,SS
4462,4492.0,Participant,1966.0,DB
4463,,Participant,1966.0,DB
4464,526.0,Participant,1966.0,DB
4465,231.0,Participant,1967.0,BM
4466,1561.0,Participant,1967.0,BM
4467,2396.0,Participant,1967.0,BM
4468,1603.0,Participant,1967.0,BM
4469,,Participant,1968.0,SS
4470,,Participant,1968.0,SS
4471,3193.0,Participant,1968.0,SS
4472,3926.0,Participant,1968.0,SS
4475,2691.0,Participant,1970.0,FW
4476,,Participant,1970.0,FW
4477,2568.0,Participant,1970.0,FW
4478,,Participant,1970.0,FW
4479,2667.0,Participant,1971.0,FW
4480,,Participant,1971.0,FW
4481,,Participant,1971.0,FW
4482,,Participant,1971.0,FW
4483,1010.0,Participant,1972.0,AB
4484,4279.0,Participant,1972.0,AB
4485,3761.0,Participant,1972.0,AB
4486,3714.0,Participant,1973.0,BM
4487,3853.0,Participant,1973.0,BM
4488,,Participant,1973.0,BM
4489,,Participant,1973.0,BM
4490,1527.0,Participant,1974.0,DB
4491,4658.0,Participant,1974.0,DB
4492,4524.0,Participant,1975.0,SS
4493,3239.0,Participant,1975.0,SS
4494,4336.0,Participant,1975.0,SS
4495,4969.0,Participant,1975.0,SS
4498,568.0,Participant,1977.0,DB
4499,601.0,Participant,1977.0,DB
4500,572.0,Participant,1977.0,DB
4501,599.0,Participant,1977.0,DB
4502,4563.0,Participant,1978.0,DB
4503,3256.0,Participant,1978.0,DB
4504,3504.0,Participant,1978.0,DB
4505,2576.0,Participant,1979.0,FW
4506,3575.0,Participant,1979.0,FW
4507,2535.0,Participant,1979.0,FW
4508,2545.0,Participant,1979.0,FW
4509,894.0,Participant,1980.0,BM
4510,1761.0,Participant,1980.0,BM
4511,1586.0,Participant,1980.0,BM
4512,1130.0,Participant,1980.0,BM
4513,4517.0,Participant,1981.0,AB
4514,4536.0,Participant,1981.0,AB
4515,4535.0,Participant,1981.0,AB
4516,4538.0,Participant,1981.0,AB
4517,2224.0,Participant,1982.0,BM
4518,2614.0,Participant,1982.0,BM
4519,2364.0,Participant,1982.0,BM
4523,,Participant,1984.0,SS
4524,,Participant,1984.0,SS
4525,,Participant,1984.0,SS
4526,3537.0,Participant,1984.0,SS
4527,705.0,Participant,1985.0,AB
4528,2439.0,Participant,1985.0,AB
4529,1908.0,Participant,1985.0,AB
4530,2891.0,Participant,1986.0,DB
4531,555.0,Participant,1986.0,DB
4532,4252.0,Participant,1986.0,DB
4533,1499.0,Participant,1987.0,SM
4534,1813.0,Participant,1987.0,SM
4535,2304.0,Participant,1987.0,SM
4536,246.0,Participant,1987.0,SM
4537,310.0,Participant,1988.0,DB
4538,299.0,Participant,1988.0,DB
4539,4639.0,Participant,1988.0,DB
4540,1439.0,Participant,1988.0,DB
4541,364.0,Participant,1978.0,DB
4542,,Participant,1986.0,DB
4543,2544.0,Participant,1989.0,AB
4544,2702.0,Participant,1989.0,AB
4545,3288.0,Participant,1989.0,AB
4546,2705.0,Participant,1989.0,AB
4547,3867.0,Participant,1990.0,AB
4548,4189.0,Participant,1990.0,AB
4549,3447.0,Participant,1990.0,AB
4550,679.0,Participant,1991.0,SM
4551,3565.0,Participant,1991.0,SM
4552,3553.0,Participant,1991.0,SM
4553,4419.0,Participant,1991.0,SM
4554,2072.0,Participant,1992.0,DB
4555,,Participant,1992.0,DB
4556,433.0,Participant,1992.0,DB
4557,576.0,Participant,1992.0,DB
4558,4401.0,Participant,1993.0,SS
4559,3517.0,Participant,1993.0,SS
4560,3470.0,Participant,1993.0,SS
4561,4126.0,Participant,1994.0,BM
4562,4348.0,Participant,1994.0,BM
4563,,Participant,1994.0,BM
4564,334.0,Participant,1995.0,AB
4565,4383.0,Participant,1995.0,AB
4566,3519.0,Participant,1995.0,AB
4567,,Participant,1996.0,AB
4568,,Participant,1996.0,AB
4569,,Participant,1996.0,AB
4570,,Participant,1996.0,AB
4571,3924.0,Participant,1997.0,AB
4572,,Participant,1997.0,AB
4573,3441.0,Participant,1997.0,AB
4574,2883.0,Participant,1998.0,SM
4575,1562.0,Participant,1998.0,SM
4576,4488.0,Participant,1998.0,SM
4577,4491.0,Participant,1998.0,SM
4580,4411.0,Participant,2000.0,DB
4581,4410.0,Participant,2000.0,DB
4582,,Participant,2000.0,DB
4583,256.0,Participant,2000.0,DB
4584,970.0,Participant,2001.0,SM
4585,556.0,Participant,2001.0,SM
4586,162.0,Participant,2001.0,SM
4587,3468.0,Participant,2001.0,SM
4588,2909.0,Participant,2002.0,BM
4589,2976.0,Participant,2002.0,BM
4590,2890.0,Participant,2003.0,SM
4591,3947.0,Participant,2003.0,SM
4592,3601.0,Participant,2003.0,SM
4593,3552.0,Participant,2003.0,SM
4594,125.0,Participant,2004.0,SS
4595,4218.0,Participant,2004.0,SS
4596,,Participant,2004.0,SS
4597,4954.0,Participant,2004.0,SS
4598,,Participant,2005.0,AB
4599,,Participant,2005.0,AB
4600,,Participant,2005.0,AB
4601,,Participant,2005.0,AB
4602,1760.0,Participant,1966.0,DB
4603,2318.0,Participant,2006.0,SM
4604,3774.0,Participant,2006.0,SM
4605,1911.0,Participant,2006.0,SM
4606,,Participant,2007.0,AB
4607,,Participant,2007.0,AB
4608,,Participant,2007.0,AB
4613,,Participant,2009.0,FW
4614,,Participant,2009.0,FW
4615,2905.0,Participant,2009.0,FW
4616,,Participant,2009.0,FW
4617,3923.0,Participant,2002.0,BM
4620,853.0,Participant,2011.0,SM
4621,2331.0,Participant,2011.0,SM
4622,1947.0,Participant,2011.0,SM
4623,4090.0,Participant,2012.0,SS
4624,,Participant,2012.0,SS
4625,131.0,Participant,2012.0,SS
4626,4094.0,Participant,2012.0,SS
4627,4390.0,Participant,2013.0,AB
4628,886.0,Participant,2013.0,AB
4629,3784.0,Participant,2014.0,AB
4630,,Participant,2014.0,AB
4631,1002.0,Participant,2014.0,AB
4632,3780.0,Participant,2014.0,AB
4633,,Participant,1316.0,SM
4634,1075.0,Participant,2015.0,BM
4635,1177.0,Participant,2015.0,BM
4636,1656.0,Participant,2015.0,BM
4637,3781.0,Participant,2015.0,BM
4638,4436.0,Participant,2016.0,FW
4639,2729.0,Participant,2016.0,FW
4640,4667.0,Participant,2016.0,FW
4641,4350.0,Participant,2017.0,DB
4642,4449.0,Participant,2017.0,DB
4643,4461.0,Participant,2017.0,DB
4644,5115.0,Participant,2017.0,DB
4645,4487.0,Participant,1851.0,SM
4646,2928.0,Participant,2018.0,SM
4647,4230.0,Participant,2018.0,SM
4648,380.0,Participant,2018.0,SM
4649,2524.0,Participant,2018.0,SM
4650,3146.0,Participant,2019.0,SS
4651,4221.0,Participant,2019.0,SS
4652,1047.0,Participant,2019.0,SS
4653,198.0,Participant,2019.0,SS
4654,3713.0,Participant,2020.0,FW
4655,2908.0,Participant,2020.0,FW
4656,,Participant,2020.0,FW
4657,3659.0,Participant,2021.0,FW
4658,2904.0,Participant,2021.0,FW
4659,2572.0,Participant,2021.0,FW
4660,209.0,Participant,2022.0,SS
4661,342.0,Participant,2022.0,SS
4662,177.0,Participant,2022.0,SS
4665,3660.0,Participant,2024.0,DB
4666,,Participant,2024.0,DB
4667,,Participant,2024.0,DB
4668,,Participant,2024.0,DB
4673,919.0,Participant,1725.0,SS
4682,511.0,Participant,2030.0,AB
4683,860.0,Participant,2030.0,AB
4684,659.0,Participant,2030.0,AB
4685,,Participant,2030.0,AB
4688,1238.0,Participant,2032.0,BM
4689,3056.0,Participant,2032.0,BM
4690,2250.0,Participant,2032.0,BM
4691,,Participant,2032.0,BM
4694,,Participant,2034.0,FW
4695,,Participant,2034.0,FW
4696,,Participant,2034.0,FW
4697,,Participant,2034.0,FW
4698,2600.0,Participant,2016.0,FW
4699,4147.0,Participant,1312.0,BM
4700,4409.0,Participant,2035.0,DB
4701,569.0,Participant,2035.0,DB
4702,1519.0,Participant,2035.0,DB
4703,2819.0,Participant,2035.0,DB
4704,3522.0,Participant,1202.0,DB
4705,1846.0,Participant,1202.0,DB
4706,4417.0,Participant,1312.0,BM
4729,,Participant,2045.0,AB
4730,2098.0,Participant,2045.0,AB
4731,1547.0,Participant,2045.0,AB
4732,2090.0,Participant,2045.0,AB
4733,149.0,Participant,2046.0,SM
4734,5367.0,Participant,2046.0,SM
4735,2678.0,Participant,2046.0,SM
4736,2712.0,Participant,2046.0,SM
4737,1107.0,Participant,2047.0,SS
4738,1193.0,Participant,2047.0,SS
4739,543.0,Participant,2048.0,AB
4740,3652.0,Participant,2048.0,AB
4743,1106.0,Participant,2047.0,SS
4746,3071.0,Participant,1890.0,SM
4749,5004.0,Participant,2052.0,AB
4750,4998.0,Participant,2052.0,AB
4751,5000.0,Participant,2052.0,AB
4756,252.0,Participant,2055.0,AB
4757,,Participant,2055.0,AB
4758,4107.0,Participant,2055.0,AB
4759,192.0,Participant,2056.0,SM
4760,1243.0,Participant,2056.0,SM
4761,847.0,Participant,2056.0,SM
4762,3626.0,Participant,1449.0,FW
4763,,Participant,1449.0,FW
4767,112.0,Participant,2058.0,SS
4768,4867.0,Participant,2058.0,SS
4769,4143.0,Participant,2058.0,SS
4770,4122.0,Participant,2058.0,SS
4777,1037.0,Participant,2061.0,BM
4778,4356.0,Participant,2061.0,BM
4782,2313.0,Participant,2063.0,SS
4783,2309.0,Participant,2063.0,SS
4784,2315.0,Participant,2063.0,SS
4785,2311.0,Participant,2063.0,SS
4790,2802.0,Participant,2061.0,BM
4791,680.0,Participant,2022.0,SS
4792,726.0,Participant,2061.0,BM
4793,263.0,Participant,2065.0,AB
4794,4048.0,Participant,2065.0,AB
4795,4247.0,Participant,2065.0,AB
4796,4227.0,Participant,2065.0,AB
4797,1332.0,Participant,2066.0,BM
4798,3140.0,Participant,2066.0,BM
4799,1371.0,Participant,2066.0,BM
4800,2225.0,Participant,2066.0,BM
4803,361.0,Participant,2068.0,SM
4804,431.0,Participant,2068.0,SM
4805,454.0,Participant,2068.0,SM
4806,810.0,Participant,2068.0,SM
4811,1842.0,Participant,2071.0,BM
4812,4068.0,Participant,2071.0,BM
4813,1890.0,Participant,2071.0,BM
4814,2357.0,Participant,2071.0,BM
4815,2284.0,Participant,1625.0,SS
4816,1953.0,Participant,1882.0,DB
4822,1637.0,Participant,2074.0,AB
4823,4395.0,Participant,2074.0,AB
4824,4396.0,Participant,2074.0,AB
4825,2071.0,Participant,2075.0,SM
4826,1619.0,Participant,2075.0,SM
4827,2069.0,Participant,2075.0,SM
4828,2142.0,Participant,2075.0,SM
4831,1627.0,Participant,2077.0,SS
4832,3326.0,Participant,2077.0,SS
4841,1101.0,Participant,2081.0,AB
4842,4566.0,Participant,2081.0,AB
4843,,Participant,1559.0,SM
4844,925.0,Participant,2082.0,SS
4845,2413.0,Participant,2082.0,SS
4846,983.0,Participant,2082.0,SS
4847,2637.0,Participant,2082.0,SS
4854,625.0,Participant,1559.0,SM
4855,2753.0,Participant,1654.0,FW
4856,3488.0,Participant,1654.0,FW
4857,2391.0,Participant,2086.0,SS
4858,1569.0,Participant,2086.0,SS
4859,687.0,Participant,2087.0,BM
4860,821.0,Participant,2087.0,BM
4861,1196.0,Participant,2087.0,BM
4862,2189.0,Participant,2087.0,BM
4863,1946.0,Participant,2086.0,SS
4864,360.0,Participant,2086.0,SS
4865,3479.0,Participant,2088.0,DB
4866,3892.0,Participant,2088.0,DB
4867,3795.0,Participant,2088.0,DB
4868,2328.0,Participant,2089.0,SM
4869,3567.0,Participant,2089.0,SM
4870,3647.0,Participant,2089.0,SM
4871,2548.0,Participant,2089.0,SM
4872,2100.0,Participant,2090.0,BM
4873,3765.0,Participant,2090.0,BM
4874,3755.0,Participant,2090.0,BM
4875,3757.0,Participant,2090.0,BM
4876,,Participant,2021.0,FW
4877,4370.0,Participant,2077.0,SS
4878,,Participant,2013.0,AB
4879,4103.0,Participant,2091.0,SS
4880,3280.0,Participant,2091.0,SS
4881,4114.0,Participant,2091.0,SS
4882,1697.0,Participant,2091.0,SS
4885,5425.0,Participant,2093.0,SM
4886,,Participant,2093.0,SM
4887,,Participant,2093.0,SM
4888,,Participant,2093.0,SM
4889,2480.0,Participant,2094.0,AB
4890,2495.0,Participant,2094.0,AB
4891,1299.0,Participant,2094.0,AB
4892,1162.0,Participant,2094.0,AB
4893,2670.0,Participant,1926.0,SS
4894,2527.0,Participant,2095.0,FW
4895,3107.0,Participant,2095.0,FW
4896,2550.0,Participant,2095.0,FW
4897,2533.0,Participant,2095.0,FW
4898,3533.0,Participant,1548.0,SM
4902,1824.0,Participant,2097.0,BM
4903,610.0,Participant,2097.0,BM
4904,3653.0,Participant,2097.0,BM
4905,2373.0,Participant,2097.0,BM
4906,1449.0,Participant,2098.0,SS
4907,1444.0,Participant,2098.0,SS
4908,3564.0,Participant,2098.0,SS
4909,1924.0,Participant,2098.0,SS
4910,3328.0,Participant,2099.0,DB
4911,3632.0,Participant,2099.0,DB
4912,1078.0,Participant,2099.0,DB
4913,1221.0,Participant,2099.0,DB
4914,3955.0,Participant,1995.0,AB
4915,468.0,Participant,2100.0,BM
4916,2138.0,Participant,2100.0,BM
4917,1820.0,Participant,2100.0,BM
4918,300.0,Participant,2100.0,BM
4919,4282.0,Participant,2101.0,BM
4920,3655.0,Participant,2101.0,BM
4921,4586.0,Participant,2101.0,BM
4922,2115.0,Participant,2101.0,BM
4923,3737.0,Participant,2102.0,FW
4924,2775.0,Participant,2102.0,FW
4925,,Participant,2102.0,FW
4930,3068.0,Participant,1939.0,AB
4931,2799.0,Participant,2104.0,FW
4932,,Participant,2104.0,FW
4933,,Participant,2104.0,FW
4934,2579.0,Participant,2104.0,FW
4935,943.0,Participant,2105.0,BM
4936,2483.0,Participant,2105.0,BM
4937,1698.0,Participant,2105.0,BM
4938,4023.0,Participant,2105.0,BM
4939,3182.0,Participant,1199.0,SM
4943,2598.0,Participant,2107.0,FW
4944,4138.0,Participant,2107.0,FW
4945,,Participant,2107.0,FW
4946,5117.0,Participant,2108.0,DB
4947,5143.0,Participant,2108.0,DB
4948,,Participant,2108.0,DB
4949,,Participant,2108.0,DB
4952,2671.0,Participant,2110.0,FW
4953,,Participant,2110.0,FW
4954,4571.0,Participant,2110.0,FW
4955,2761.0,Participant,2110.0,FW
4959,1303.0,Participant,2112.0,AB
4960,1305.0,Participant,2112.0,AB
4961,1297.0,Participant,2112.0,AB
4962,1298.0,Participant,2112.0,AB
4963,4071.0,Participant,2113.0,SS
4964,3491.0,Participant,2113.0,SS
4965,552.0,Participant,2114.0,BM
4966,646.0,Participant,2114.0,BM
4967,979.0,Participant,2114.0,BM
4968,1628.0,Participant,2114.0,BM
4969,794.0,Participant,2115.0,AB
4970,850.0,Participant,2115.0,AB
4971,1023.0,Participant,2115.0,AB
4974,3677.0,Participant,2117.0,FW
4975,2787.0,Participant,2117.0,FW
4976,3997.0,Participant,2117.0,FW
4977,,Participant,2117.0,FW
4978,4945.0,Participant,2118.0,SM
4979,5031.0,Participant,2118.0,SM
4980,4957.0,Participant,2118.0,SM
4981,5032.0,Participant,2118.0,SM
4984,189.0,Participant,2120.0,SS
4985,1400.0,Participant,2120.0,SS
4986,1398.0,Participant,2120.0,SS
4987,1420.0,Participant,2120.0,SS
4992,2312.0,Participant,2122.0,DB
4993,4529.0,Participant,2122.0,DB
4994,294.0,Participant,2122.0,DB
4995,4506.0,Participant,2122.0,DB
4996,,Participant,1372.0,SS
4997,2091.0,Participant,2123.0,BM
4998,1296.0,Participant,2123.0,BM
4999,3786.0,Participant,2123.0,BM
5000,1548.0,Participant,2123.0,BM
5005,753.0,Participant,2125.0,SM
5006,706.0,Participant,2125.0,SM
5007,1406.0,Participant,2126.0,SS
5008,165.0,Participant,2126.0,SS
5009,,Participant,2126.0,SS
5010,96.0,Participant,2126.0,SS
5011,4196.0,Participant,2127.0,SS
5012,52.0,Participant,2127.0,SS
5013,4285.0,Participant,2127.0,SS
5014,618.0,Participant,2127.0,SS
5015,2359.0,Participant,2128.0,AB
5016,1879.0,Participant,2128.0,AB
5017,1960.0,Participant,2128.0,AB
5018,1916.0,Participant,2128.0,AB
5019,1231.0,Participant,2129.0,SS
5020,1399.0,Participant,2129.0,SS
5021,2324.0,Participant,2129.0,SS
5022,1409.0,Participant,2129.0,SS
5023,3449.0,Participant,2130.0,AB
5024,2150.0,Participant,2130.0,AB
5025,1364.0,Participant,2130.0,AB
5026,4427.0,Participant,2130.0,AB
5027,2968.0,Participant,2131.0,BM
5028,777.0,Participant,2131.0,BM
5029,678.0,Participant,2131.0,BM
5041,835.0,Participant,2125.0,SM
5042,717.0,Participant,2125.0,SM
5045,3391.0,Participant,2137.0,FW
5046,,Participant,2137.0,FW
5047,3596.0,Participant,2137.0,FW
5048,4307.0,Participant,2137.0,FW
5051,1092.0,Participant,2139.0,BM
5052,1006.0,Participant,2139.0,BM
5053,2724.0,Participant,2139.0,BM
5054,1862.0,Participant,2139.0,BM
5055,279.0,Participant,2140.0,DB
5056,,Participant,2140.0,DB
5057,469.0,Participant,2141.0,SS
5058,1149.0,Participant,2141.0,SS
5059,4110.0,Participant,2141.0,SS
5060,859.0,Participant,2141.0,SS
5061,3704.0,Participant,2142.0,DB
5062,2450.0,Participant,2142.0,DB
5063,3918.0,Participant,2142.0,DB
5064,4210.0,Participant,2142.0,DB
5068,2984.0,Participant,2144.0,BM
5069,2910.0,Participant,2144.0,BM
5070,909.0,Participant,2144.0,BM
5071,1139.0,Participant,2144.0,BM
5072,2679.0,Participant,1360.0,SS
5073,,Participant,1596.0,FW
5074,4460.0,Participant,1823.0,AB
5085,521.0,Participant,2149.0,AB
5086,1914.0,Participant,2149.0,AB
5087,2987.0,Participant,2149.0,AB
5088,2975.0,Participant,2149.0,AB
5089,3205.0,Participant,2150.0,DB
5090,1886.0,Participant,2150.0,DB
5091,2411.0,Participant,2150.0,DB
5092,3351.0,Participant,2150.0,DB
5095,2696.0,Participant,2152.0,FW
5096,2532.0,Participant,2152.0,FW
5097,3194.0,Participant,2152.0,FW
5098,2653.0,Participant,2152.0,FW
5103,277.0,Participant,2154.0,DB
5104,2788.0,Participant,2154.0,DB
5105,2820.0,Participant,2154.0,DB
5106,2040.0,Participant,2155.0,DB
5107,,Participant,2155.0,DB
5108,3094.0,Participant,2155.0,DB
5109,2083.0,Participant,2155.0,DB
5115,259.0,Participant,2158.0,BM
5116,549.0,Participant,2158.0,BM
5117,4371.0,Participant,2158.0,BM
5118,3986.0,Participant,2158.0,BM
5129,1964.0,Participant,2162.0,BM
5130,483.0,Participant,2162.0,BM
5131,234.0,Participant,2162.0,BM
5132,1279.0,Participant,2162.0,BM
5142,220.0,Participant,2166.0,BM
5143,1805.0,Participant,2166.0,BM
5144,1944.0,Participant,2166.0,BM
5145,1970.0,Participant,2166.0,BM
5146,307.0,Participant,2167.0,DB
5147,2239.0,Participant,2167.0,DB
5148,3957.0,Participant,2167.0,DB
5149,462.0,Participant,2168.0,BM
5150,669.0,Participant,2168.0,BM
5151,4339.0,Participant,2168.0,BM
5152,683.0,Participant,2168.0,BM
5153,2924.0,Participant,2002.0,BM
5156,4467.0,Participant,2170.0,AB
5157,4220.0,Participant,2170.0,AB
5158,3772.0,Participant,2170.0,AB
5159,4223.0,Participant,2170.0,AB
5160,582.0,Participant,2171.0,DB
5161,902.0,Participant,2171.0,DB
5162,746.0,Participant,2171.0,DB
5163,3290.0,Participant,2171.0,DB
5166,2254.0,Participant,2173.0,SS
5167,5319.0,Participant,2173.0,SS
5168,4173.0,Participant,1548.0,SM
5175,1358.0,Participant,2176.0,SM
5176,2866.0,Participant,2176.0,SM
5179,49.0,Participant,2178.0,SS
5180,2847.0,Participant,2178.0,SS
5181,3271.0,Participant,2178.0,SS
5182,67.0,Participant,2178.0,SS
5185,2912.0,Participant,2180.0,FW
5186,,Participant,2180.0,FW
5187,3994.0,Participant,2180.0,FW
5188,4003.0,Participant,2180.0,FW
5189,4109.0,Participant,2181.0,SS
5190,4133.0,Participant,2181.0,SS
5191,3569.0,Participant,2181.0,SS
5192,2395.0,Participant,2181.0,SS
5193,3389.0,Participant,2182.0,FW
5194,3388.0,Participant,2182.0,FW
5195,3386.0,Participant,2182.0,FW
5196,3390.0,Participant,2182.0,FW
5197,3062.0,Participant,2183.0,SS
